"year","sample_size","wage","at_cap","union_wage","nonunion_wage","union_wage_premium_raw","union_wage_premium_adjusted","facet"
1995,168610,12.7977180480957,0.0132515551522374,15.5292673110962,12.3180179595947,0.260695308446884,0.224354133009911,"all wage and salary workers"
1996,117448,13.1061429977417,0.0141085097566247,16.3249187469482,12.55393409729,0.300382703542709,0.218885958194733,"all wage and salary workers"
1997,119552,13.6061582565308,0.016666829586029,16.957145690918,13.0433769226074,0.300057947635651,0.218238413333893,"all wage and salary workers"
1998,118889,14.2175035476685,0.00633817398920655,17.4347648620605,13.6895999908447,0.273577392101288,0.213607460260391,"all wage and salary workers"
1999,114439,14.9748859405518,0.00744636636227369,18.2386054992676,14.4386863708496,0.26317623257637,0.208710014820099,"all wage and salary workers"
2000,112154,15.6463937759399,0.00852391775697469,18.6267852783203,15.1681756973267,0.228017508983612,0.191524043679237,"all wage and salary workers"
2001,117474,16.5532341003418,0.00996781047433614,19.4564418792725,16.0888385772705,0.20931302011013,0.191482961177826,"all wage and salary workers"
2002,127245,17.0623397827148,0.0112488446757197,20.1365528106689,16.5801219940186,0.214499682188034,0.18965619802475,"all wage and salary workers"
2003,121990,17.5107383728027,0.0119978226721287,20.7709922790527,17.0056343078613,0.221418261528015,0.191304504871368,"all wage and salary workers"
2004,120592,17.9809265136719,0.0131976120173931,21.6331901550293,17.4331588745117,0.24092198908329,0.17955107986927,"all wage and salary workers"
2005,122710,18.5422382354736,0.0145510882139206,22.047435760498,18.0231151580811,0.223286628723145,0.176331207156181,"all wage and salary workers"
2006,122180,19.146053314209,0.0163324531167746,22.5787220001221,18.6524963378906,0.210493311285973,0.168784767389297,"all wage and salary workers"
2007,122493,19.7845001220703,0.0180365722626448,23.3809871673584,19.2615909576416,0.213865831494331,0.170199990272522,"all wage and salary workers"
2008,121114,20.7527179718018,0.0209442134946585,24.1956748962402,20.2379131317139,0.195561751723289,0.170321553945541,"all wage and salary workers"
2009,118091,21.0881462097168,0.0222726576030254,24.7199096679688,20.5416355133057,0.203405141830444,0.159905403852463,"all wage and salary workers"
2010,111900,21.3316898345947,0.0238791033625603,25.4734592437744,20.7322807312012,0.228685811161995,0.167926654219627,"all wage and salary workers"
2011,109205,21.710470199585,0.025034599006176,25.8713493347168,21.1224040985107,0.224829763174057,0.168603852391243,"all wage and salary workers"
2012,110557,22.2093124389648,0.02750214189291,26.2309646606445,21.6664695739746,0.210670918226242,0.161140367388725,"all wage and salary workers"
2013,107116,22.6650009155273,0.0300081074237823,26.8073749542236,22.1115894317627,0.212367609143257,0.165655106306076,"all wage and salary workers"
2014,105725,23.1494579315186,0.0313314832746983,27.1149520874023,22.6209392547607,0.198666051030159,0.164427146315575,"all wage and salary workers"
2015,101304,24.1485576629639,0.03577845916152,28.0410995483398,23.6279563903809,0.186776340007782,0.149883255362511,"all wage and salary workers"
2016,102754,24.9896240234375,0.0386998541653156,28.7380123138428,24.501501083374,0.17290823161602,0.171109184622765,"all wage and salary workers"
2017,101522,25.7263774871826,0.0410387367010117,29.7040023803711,25.2119693756104,0.178170651197433,0.162946790456772,"all wage and salary workers"
2018,98483,26.955436706543,0.0465359911322594,30.5004482269287,26.5031776428223,0.150822311639786,0.161456078290939,"all wage and salary workers"
2019,94818,28.0958690643311,0.0507127903401852,31.7022228240967,27.6480484008789,0.146635100245476,0.14290077984333,"all wage and salary workers"
2020,85156,30.5760250091553,0.060054212808609,33.2780990600586,30.222864151001,0.101090185344219,0.124513320624828,"all wage and salary workers"
2021,83758,31.9739036560059,0.0658158361911774,34.4965362548828,31.6604709625244,0.0895774811506271,0.102237097918987,"all wage and salary workers"
2022,83761,34.119743347168,0.0749026536941528,36.0918655395508,33.8853950500488,0.065115675330162,0.121259771287441,"all wage and salary workers"
1973,1875,5.01995515823364,0,4.96934795379639,5.03251361846924,-0.0125515135005116,0.0375284776091576,"public administration"
1974,1885,5.37103271484375,0.000503581599332392,5.41572237014771,5.35855293273926,0.0106688197702169,0.032428115606308,"public administration"
1975,2029,5.70828771591187,0.000507705728523433,5.70789003372192,5.70839977264404,-8.92962925718166e-05,0.0215063467621803,"public administration"
1976,1929,5.94995212554932,0.000576054386328906,6.18226146697998,5.88036870956421,0.0513390861451626,0.0680719166994095,"public administration"
1977,2590,6.20760822296143,0,6.58430576324463,6.07783269882202,0.0833311975002289,0.0518831424415111,"public administration"
1978,2338,6.73761034011841,0.000698064861353487,7.11353826522827,6.60128402709961,0.0775991827249527,0.052735548466444,"public administration"
1979,2499,7.49910593032837,0.00344746140763163,7.7763876914978,7.37579107284546,0.0543123595416546,0.0703158900141716,"public administration"
1980,3444,7.97645950317383,0.00559896510094404,8.2507266998291,7.86520767211914,0.0490157455205917,0.0765059515833855,"public administration"
1981,699,8.38988780975342,0.00408581038936972,8.88346099853516,8.20843601226807,0.0822355151176453,0.0830053389072418,"public administration"
1983,8475,9.87245750427246,0.0227735433727503,10.0180206298828,9.80921840667725,0.0212863255292177,0.0515011586248875,"public administration"
1984,8287,10.5134181976318,0.0306212939321995,10.7991914749146,10.3979902267456,0.0385845005512237,0.0561131350696087,"public administration"
1985,8454,10.9281339645386,0.0333615429699421,11.0720291137695,10.8697080612183,0.0186132919043303,0.052732665091753,"public administration"
1986,8819,11.3975982666016,0.0368647277355194,11.6225805282593,11.30322265625,0.0282537005841732,0.0521223694086075,"public administration"
1987,8493,11.7812385559082,0.0382042154669762,12.3593969345093,11.5300617218018,0.071928083896637,0.0606059320271015,"public administration"
1988,8282,12.4578084945679,0.0531492792069912,13.2327308654785,12.1126823425293,0.0924690738320351,0.0830745324492455,"public administration"
1989,8274,12.8397436141968,0.00233558728359639,13.4436721801758,12.5734434127808,0.0692116469144821,0.0679023042321205,"public administration"
1990,8675,13.4087400436401,0.00291265663690865,14.3646621704102,12.9934864044189,0.105527929961681,0.0918582454323769,"public administration"
1991,8378,14.1534175872803,0.00526191107928752,14.7423143386841,13.8878860473633,0.0615232810378075,0.062642827630043,"public administration"
1992,8188,14.6110010147095,0.00483864545822143,15.2120170593262,14.3358221054077,0.061119269579649,0.0637139454483986,"public administration"
1993,8073,15.3490152359009,0.00652713282033801,15.8618440628052,15.1018600463867,0.0503238700330257,0.0791682973504066,"public administration"
1994,9363,15.4305438995361,0.00746310222893953,16.2206726074219,15.0318059921265,0.0790900737047195,0.0987292379140854,"public administration"
1995,9446,15.7629833221436,0.00817610975354909,16.7067089080811,15.317512512207,0.0906933397054672,0.0751596316695213,"public administration"
1996,6468,16.6485576629639,0.00858884863555431,17.5619220733643,16.2052879333496,0.08371552079916,0.0817848145961761,"public administration"
1997,6455,17.1240978240967,0.00998316146433353,18.2147750854492,16.5919342041016,0.0978090241551399,0.117123797535896,"public administration"
1998,6322,17.7226009368896,0.00298598478548228,18.7281150817871,17.2052669525146,0.0885105803608894,0.0947895348072052,"public administration"
1999,6195,18.5152912139893,0.00242666807025671,19.4510059356689,18.0813312530518,0.0757507681846619,0.105271697044373,"public administration"
2000,6029,19.0231189727783,0.00192986277397722,20.0686588287354,18.5193367004395,0.0836597010493279,0.0910432636737824,"public administration"
2001,6234,20.1034641265869,0.00146165094338357,21.1553478240967,19.5892086029053,0.0799490809440613,0.0954515561461449,"public administration"
2002,6988,20.6634883880615,0.00142238358967006,21.7068424224854,20.1582889556885,0.0768196880817413,0.0704900249838829,"public administration"
2003,6715,21.5374164581299,0.00417950050905346,22.7779388427734,20.9144897460938,0.0890984758734703,0.0738801285624504,"public administration"
2004,6739,22.5392303466797,0.00564801460132002,24.0088558197021,21.7954425811768,0.101553946733475,0.055658858269453,"public administration"
2005,6965,22.8415145874023,0.00521562388166785,24.1653823852539,22.1894111633301,0.0890501886606216,0.0814420655369759,"public administration"
2006,6882,23.7907676696777,0.00971555151045322,24.8725051879883,23.2680339813232,0.0689560249447823,0.0827733054757118,"public administration"
2007,7005,24.7831764221191,0.0123007241636515,25.8285999298096,24.275505065918,0.0639778599143028,0.0661001205444336,"public administration"
2008,7016,25.8557643890381,0.0143318688496947,26.5158462524414,25.5186176300049,0.0390784740447998,0.0602217204868793,"public administration"
2009,7036,26.0944938659668,0.0152162369340658,26.9016170501709,25.6626281738281,0.0482798889279365,0.0743682086467743,"public administration"
2010,6808,26.8783664703369,0.0223010592162609,27.8526782989502,26.4014225006104,0.054968848824501,0.0724247545003891,"public administration"
2011,6483,27.728796005249,0.0222803950309753,28.8302154541016,27.164701461792,0.061311699450016,0.0839903876185417,"public administration"
2012,6274,28.1551189422607,0.0242505613714456,29.2505226135254,27.6158981323242,0.0591914281249046,0.0604704581201077,"public administration"
2013,6134,28.6998043060303,0.0249258168041706,29.9184684753418,28.0728225708008,0.065744936466217,0.0773284360766411,"public administration"
2014,6102,29.0188331604004,0.0240745507180691,30.2138023376465,28.4101734161377,0.0634853169322014,0.0854170024394989,"public administration"
2015,5885,30.9943351745605,0.0381842292845249,31.8006420135498,30.5885028839111,0.0396272800862789,0.0585422776639462,"public administration"
2016,5948,31.1754283905029,0.0348915457725525,32.3662109375,30.6076107025146,0.0574563071131706,0.105938963592052,"public administration"
2017,5959,32.2297897338867,0.0383639894425869,32.9867515563965,31.8607006072998,0.0353429429233074,0.0745734348893166,"public administration"
2018,5860,32.8932342529297,0.0449767075479031,33.0287437438965,32.832160949707,0.00598750682547688,0.0563213229179382,"public administration"
2019,5536,33.9308013916016,0.0500335469841957,35.476505279541,33.1897926330566,0.0688980668783188,0.0800933986902237,"public administration"
2020,5608,36.2275123596191,0.058778565376997,36.9948539733887,35.863037109375,0.0315594263374805,0.100591391324997,"public administration"
2021,5315,37.3188133239746,0.0620172806084156,37.898738861084,37.0594863891602,0.022646090015769,0.0605071000754833,"public administration"
2022,5215,39.7983131408691,0.0754985585808754,40.7913093566895,39.3902244567871,0.035569354891777,0.0603540614247322,"public administration"
1973,32430,3.85304641723633,0.00133368256501853,4.56069803237915,3.62107515335083,0.259487271308899,0.182500436902046,"private sector: all"
1974,30887,4.14407157897949,0.00186676741577684,4.95052719116211,3.8929877281189,0.271652400493622,0.183482438325882,"private sector: all"
1975,30368,4.49736785888672,0.00256196828559041,5.36032438278198,4.25443410873413,0.259938269853592,0.199438109993935,"private sector: all"
1976,30631,4.79581117630005,0.00349593581631779,5.76101493835449,4.52808618545532,0.272284746170044,0.2139583081007,"private sector: all"
1977,37202,5.11531591415405,0.00429024826735258,6.32434844970703,4.77852439880371,0.323494017124176,0.243826389312744,"private sector: all"
1978,35875,5.47709131240845,0.00465807178989052,6.78090858459473,5.13033866882324,0.321727275848389,0.239313676953316,"private sector: all"
1979,35546,6.25536918640137,0.00580437574535608,7.33180809020996,5.9439058303833,0.233500048518181,0.177402347326279,"private sector: all"
1980,44562,6.79072856903076,0.00784876476973295,7.91971826553345,6.49067735671997,0.220168218016624,0.179846793413162,"private sector: all"
1981,10207,6.85952186584473,0.00875033438205719,8.67173385620117,6.42781257629395,0.349095642566681,0.206273555755615,"private sector: all"
1983,120987,7.87703323364258,0.0181639194488525,9.93441104888916,7.47104454040527,0.329721838235855,0.268335819244385,"private sector: all"
1984,122823,8.16346073150635,0.0227487068623304,10.2203369140625,7.7903470993042,0.311923176050186,0.274933874607086,"private sector: all"
1985,126122,8.53987121582031,0.02654561214149,10.7217464447021,8.17404937744141,0.311681151390076,0.270780086517334,"private sector: all"
1986,130886,8.91486263275146,0.0318633429706097,11.0577878952026,8.5683422088623,0.29053995013237,0.254994750022888,"private sector: all"
1987,127542,9.19863796234131,0.0366820581257343,11.3642807006836,8.86468124389648,0.281972855329514,0.254649311304092,"private sector: all"
1988,120798,9.61554145812988,0.0427919216454029,11.8477611541748,9.28847122192383,0.27553403377533,0.239053070545197,"private sector: all"
1989,122988,10.0854473114014,0.00626244349405169,12.5929002761841,9.73102283477783,0.294098317623138,0.259797066450119,"private sector: all"
1990,128278,10.5257883071899,0.00761314714327454,12.9377126693726,10.2052536010742,0.267750233411789,0.245436310768127,"private sector: all"
1991,123941,10.9380750656128,0.00895910058170557,13.3089151382446,10.6277351379395,0.2522813975811,0.238326638936996,"private sector: all"
1992,122075,11.2170324325562,0.00955362897366285,13.6780242919922,10.9004230499268,0.25481590628624,0.237240582704544,"private sector: all"
1993,118415,11.5412645339966,0.0108774937689304,14.1929683685303,11.2118539810181,0.265889525413513,0.251616209745407,"private sector: all"
1994,139220,12.0902547836304,0.0133972857147455,14.4612417221069,11.8030414581299,0.225213155150414,0.268942654132843,"private sector: all"
1995,139323,12.4101314544678,0.0143335135653615,14.7572526931763,12.1391944885254,0.215669840574265,0.260743677616119,"private sector: all"
1996,96785,12.67271900177,0.015415127389133,15.5383453369141,12.3572053909302,0.257431983947754,0.250509768724442,"private sector: all"
1997,98951,13.206109046936,0.0181519128382206,16.2230987548828,12.8781595230103,0.259737372398376,0.245442882180214,"private sector: all"
1998,98742,13.8522500991821,0.00701546855270862,16.827449798584,13.5422039031982,0.24259315431118,0.237670049071312,"private sector: all"
1999,94565,14.602578163147,0.00837088841944933,17.6591453552246,14.2878952026367,0.235951483249664,0.237744092941284,"private sector: all"
2000,92870,15.2997941970825,0.00961748231202364,17.9898815155029,15.032808303833,0.196707963943481,0.217283979058266,"private sector: all"
2001,97146,16.2570552825928,0.0114277256652713,18.8738784790039,15.9991827011108,0.179677665233612,0.217032298445702,"private sector: all"
2002,104726,16.7250099182129,0.0128220291808247,19.5495510101318,16.4633636474609,0.187457889318466,0.233123660087585,"private sector: all"
2003,100366,17.1214656829834,0.0134327933192253,20.0051784515381,16.8583869934082,0.186660289764404,0.22703605890274,"private sector: all"
2004,99157,17.5423622131348,0.014527540653944,20.8755893707275,17.2546482086182,0.209853082895279,0.2266665995121,"private sector: all"
2005,100888,18.140266418457,0.016403041779995,21.4353790283203,17.8601989746094,0.200175821781158,0.218040779232979,"private sector: all"
2006,100630,18.7444267272949,0.0180709827691317,21.9610042572021,18.4832763671875,0.188155382871628,0.203263103961945,"private sector: all"
2007,100549,19.3369007110596,0.019956573843956,22.6068096160889,19.0666465759277,0.185673087835312,0.21519747376442,"private sector: all"
2008,99298,20.3232555389404,0.0231559667736292,23.4998226165771,20.054557800293,0.171794608235359,0.207667604088783,"private sector: all"
2009,96206,20.6274738311768,0.0243632476776838,23.9091262817383,20.3616924285889,0.174220979213715,0.200363382697105,"private sector: all"
2010,91303,20.7637672424316,0.0257563032209873,24.5581016540527,20.4711666107178,0.199643477797508,0.218662112951279,"private sector: all"
2011,89466,21.1197357177734,0.0268656574189663,24.4894237518311,20.8645973205566,0.173730954527855,0.201131775975227,"private sector: all"
2012,91016,21.6932811737061,0.029416223987937,25.0958614349365,21.4443550109863,0.170278206467628,0.203769728541374,"private sector: all"
2013,88375,22.1848907470703,0.032125610858202,25.950496673584,21.9077053070068,0.184537410736084,0.204854920506477,"private sector: all"
2014,87472,22.6869735717773,0.033810205757618,26.263069152832,22.4231586456299,0.171247527003288,0.210784420371056,"private sector: all"
2015,83580,23.6330718994141,0.0378451459109783,27.078670501709,23.38157081604,0.15812024474144,0.189522460103035,"private sector: all"
2016,84975,24.5879001617432,0.04151925817132,27.8565292358398,24.3529987335205,0.143864437937737,0.208357885479927,"private sector: all"
2017,84038,25.3192729949951,0.0436306037008762,29.3179912567139,25.0307064056396,0.171281009912491,0.213142201304436,"private sector: all"
2018,81594,26.6399154663086,0.049473699182272,30.3062992095947,26.3776817321777,0.148937180638313,0.207455977797508,"private sector: all"
2019,78799,27.8545589447021,0.0541062615811825,31.468334197998,27.603401184082,0.140016555786133,0.17228227853775,"private sector: all"
2020,69844,30.3592205047607,0.0640861690044403,33.0700149536133,30.1698055267334,0.0961295366287231,0.154363676905632,"private sector: all"
2021,69221,31.7640933990479,0.0697456151247025,34.057430267334,31.6103591918945,0.0774135813117027,0.133492544293404,"private sector: all"
2022,69523,34.0621147155762,0.0798017308115959,35.2492027282715,33.9837532043457,0.0372368954122066,0.148340463638306,"private sector: all"
1973,31794,3.88206100463867,0.00132924190256744,4.56568813323975,3.65291428565979,0.249875515699387,0.181124001741409,"private sector: nonagricultural"
1974,30229,4.17837476730347,0.00190767319872975,4.95318984985352,3.9311044216156,0.259999573230743,0.182032182812691,"private sector: nonagricultural"
1975,29715,4.53882503509521,0.0026199237909168,5.36685657501221,4.30020570755005,0.248046472668648,0.197851791977882,"private sector: nonagricultural"
1976,30008,4.83432960510254,0.00353716616518795,5.76456928253174,4.57020568847656,0.261336952447891,0.212260752916336,"private sector: nonagricultural"
1977,36352,5.15542888641357,0.00433560600504279,6.32961940765381,4.82092761993408,0.312946379184723,0.240789353847504,"private sector: nonagricultural"
1978,35066,5.52519273757935,0.00475814286619424,6.78334856033325,5.18272686004639,0.308837741613388,0.236299023032188,"private sector: nonagricultural"
1979,34841,6.29477977752686,0.00591084454208612,7.33689737319946,5.98721599578857,0.225427210330963,0.174282595515251,"private sector: nonagricultural"
1980,43632,6.83548641204834,0.00798979960381984,7.92576789855957,6.54013538360596,0.211866036057472,0.176797226071358,"private sector: nonagricultural"
1981,9972,6.91623735427856,0.00893082376569509,8.67453575134277,6.48705053329468,0.337207973003387,0.205146655440331,"private sector: nonagricultural"
1983,118474,7.94219398498535,0.0184919089078903,9.94800472259522,7.53875732421875,0.319581508636475,0.265983074903488,"private sector: nonagricultural"
1984,120469,8.22854232788086,0.023148400709033,10.230450630188,7.85850238800049,0.301832109689713,0.273377537727356,"private sector: nonagricultural"
1985,123860,8.60525608062744,0.027000967413187,10.7261295318604,8.24300765991211,0.301239788532257,0.268675923347473,"private sector: nonagricultural"
1986,128604,8.98079776763916,0.0324277691543102,11.0609521865845,8.63856983184814,0.28041473031044,0.252911388874054,"private sector: nonagricultural"
1987,125316,9.26821804046631,0.0373061001300812,11.3710441589355,8.93828582763672,0.272172808647156,0.25207856297493,"private sector: nonagricultural"
1988,118596,9.6894063949585,0.0435197651386261,11.8556394577026,9.3664140701294,0.265760779380798,0.237015888094902,"private sector: nonagricultural"
1989,120792,10.1613931655884,0.0063678603619337,12.598051071167,9.81036376953125,0.284157395362854,0.258883982896805,"private sector: nonagricultural"
1990,125970,10.6050987243652,0.00774191878736019,12.947413444519,10.2880983352661,0.258484601974487,0.244497746229172,"private sector: nonagricultural"
1991,121676,11.0230665206909,0.00911398045718669,13.3189706802368,10.7169103622437,0.242799490690231,0.237044706940651,"private sector: nonagricultural"
1992,119931,11.3011693954468,0.00969966128468513,13.6974420547485,10.9877796173096,0.246606916189194,0.23636868596077,"private sector: nonagricultural"
1993,116376,11.625186920166,0.0110532119870186,14.2073364257812,11.2986040115356,0.257441759109497,0.251143097877502,"private sector: nonagricultural"
1994,137126,12.1644496917725,0.0135638136416674,14.4775829315186,11.8800506591797,0.218646571040154,0.267669677734375,"private sector: nonagricultural"
1995,137177,12.4850006103516,0.0145454723387957,14.7758302688599,12.216552734375,0.209492608904839,0.259807407855988,"private sector: nonagricultural"
1996,95025,12.7596912384033,0.0156310088932514,15.5589056015015,12.4462547302246,0.250087350606918,0.249835163354874,"private sector: nonagricultural"
1997,97270,13.2964296340942,0.0183661263436079,16.2414302825928,12.9711856842041,0.252116084098816,0.245015278458595,"private sector: nonagricultural"
1998,97047,13.9487218856812,0.00711518619209528,16.8479080200195,13.6415672302246,0.235041961073875,0.237415164709091,"private sector: nonagricultural"
1999,92881,14.7001829147339,0.0084932530298829,17.6960487365723,14.3872900009155,0.229977905750275,0.236661523580551,"private sector: nonagricultural"
2000,91202,15.4122476577759,0.00978777464479208,18.0188102722168,15.1496829986572,0.189385294914246,0.216695636510849,"private sector: nonagricultural"
2001,95510,16.3624629974365,0.0116032212972641,18.9010734558105,16.1085948944092,0.17335332930088,0.215729266405106,"private sector: nonagricultural"
2002,102898,16.8329238891602,0.0129830930382013,19.5833129882812,16.5745429992676,0.181529596447945,0.232562839984894,"private sector: nonagricultural"
2003,99452,17.1858806610107,0.0135492347180843,20.0163040161133,16.9256706237793,0.182600349187851,0.227193713188171,"private sector: nonagricultural"
2004,98262,17.6083450317383,0.0146409180015325,20.8946075439453,17.3229141235352,0.206183180212975,0.226399183273315,"private sector: nonagricultural"
2005,100007,18.2048377990723,0.0165278539061546,21.4658718109131,17.9259872436523,0.197472229599953,0.218236431479454,"private sector: nonagricultural"
2006,99739,18.8136196136475,0.0182178728282452,21.994161605835,18.5539398193359,0.185417324304581,0.20361216366291,"private sector: nonagricultural"
2007,99644,19.4100818634033,0.0201242417097092,22.6334266662598,19.1418628692627,0.182404592633247,0.215811848640442,"private sector: nonagricultural"
2008,98415,20.3999805450439,0.0233420301228762,23.5417518615723,20.1328277587891,0.169321671128273,0.208283498883247,"private sector: nonagricultural"
2009,95336,20.7040596008301,0.0245501585304737,23.9188919067383,20.441535949707,0.170112267136574,0.200496926903725,"private sector: nonagricultural"
2010,90496,20.844913482666,0.025963855907321,24.5798168182373,20.5546989440918,0.195824712514877,0.21948866546154,"private sector: nonagricultural"
2011,88583,21.2041149139404,0.0270987991243601,24.506555557251,20.9519824981689,0.169653311371803,0.201030522584915,"private sector: nonagricultural"
2012,90133,21.7837924957275,0.029651178047061,25.1285781860352,21.5373191833496,0.166745871305466,0.204452410340309,"private sector: nonagricultural"
2013,87593,22.2642059326172,0.0323334857821464,25.9707279205322,21.989278793335,0.181063190102577,0.204875901341438,"private sector: nonagricultural"
2014,86610,22.778018951416,0.0340844132006168,26.2827529907227,22.5173377990723,0.167222931981087,0.211258709430695,"private sector: nonagricultural"
2015,82722,23.7282676696777,0.0381446368992329,27.0789318084717,23.4814701080322,0.153204277157784,0.19050358235836,"private sector: nonagricultural"
2016,84078,24.6874389648438,0.0418152138590813,27.8805809020996,24.4559707641602,0.140031665563583,0.208437740802765,"private sector: nonagricultural"
2017,83177,25.4154930114746,0.043963510543108,29.3544273376465,25.1291961669922,0.168140321969986,0.213074386119843,"private sector: nonagricultural"
2018,80777,26.7387409210205,0.0498472861945629,30.3439922332764,26.4792003631592,0.145955756306648,0.207551807165146,"private sector: nonagricultural"
2019,77935,27.9637050628662,0.0545379929244518,31.509391784668,27.7153034210205,0.136895075440407,0.172783404588699,"private sector: nonagricultural"
2020,69088,30.4985446929932,0.0646636784076691,33.0975761413574,30.3153209686279,0.0917771980166435,0.154329389333725,"private sector: nonagricultural"
2021,68499,31.8876323699951,0.0702999457716942,34.1553611755371,31.7351360321045,0.0762632638216019,0.133396878838539,"private sector: nonagricultural"
2022,68836,34.1922378540039,0.0803939178586006,35.3392601013184,34.1161956787109,0.035849966108799,0.148515626788139,"private sector: nonagricultural"
1973,2211,5.23839712142944,0.00131799676455557,6.77991390228271,4.2235279083252,0.605272650718689,0.496605962514877,"private sector: construction"
1974,1957,5.52082109451294,0.00196415977552533,7.17360019683838,4.49987459182739,0.594177782535553,0.489095985889435,"private sector: construction"
1975,1734,5.86031579971313,0.00441960478201508,7.67482089996338,4.77152395248413,0.608463227748871,0.564286708831787,"private sector: construction"
1976,1791,6.34309577941895,0.0041666617617011,8.38922119140625,5.19742774963379,0.614110231399536,0.546065449714661,"private sector: construction"
1977,2360,6.68516397476196,0.00434694020077586,9.05561351776123,5.4178466796875,0.671441435813904,0.543034136295319,"private sector: construction"
1978,2341,6.92802333831787,0.00374165782704949,9.44690036773682,5.72548151016235,0.649974822998047,0.511474072933197,"private sector: construction"
1979,2187,7.82299184799194,0.00383434584364295,10.3358211517334,6.49405479431152,0.591582059860229,0.433233588933945,"private sector: construction"
1980,2660,8.38111209869385,0.00587951811030507,10.7622947692871,7.20698022842407,0.493315428495407,0.444656193256378,"private sector: construction"
1981,604,8.78934192657471,0.00872243195772171,11.5195426940918,7.34106254577637,0.569192826747894,0.420472681522369,"private sector: construction"
1983,6885,9.44843006134033,0.0138518074527383,13.7657241821289,7.84643459320068,0.754392266273499,0.556019186973572,"private sector: construction"
1984,7153,9.57935810089111,0.018364205956459,14.4238233566284,8.13273620605469,0.773551106452942,0.585825860500336,"private sector: construction"
1985,7409,9.8962926864624,0.0197740495204926,14.8757266998291,8.47230625152588,0.755806088447571,0.570111453533173,"private sector: construction"
1986,7768,10.2157773971558,0.0201159883290529,15.1909008026123,8.78528213500977,0.729130685329437,0.507506608963013,"private sector: construction"
1987,7559,10.5215377807617,0.02488031424582,15.6169776916504,9.16967964172363,0.70311051607132,0.508182466030121,"private sector: construction"
1988,7205,11.0331707000732,0.033431876450777,16.0539379119873,9.71513748168945,0.652466356754303,0.459177702665329,"private sector: construction"
1989,7259,11.5057373046875,0.00352183543145656,16.4690685272217,10.1456537246704,0.623263418674469,0.469423800706863,"private sector: construction"
1990,7369,11.9449367523193,0.00479515409097075,17.0149765014648,10.65931224823,0.596254646778107,0.444451451301575,"private sector: construction"
1991,6533,12.1041288375854,0.00392633816227316,17.3133544921875,10.7525863647461,0.610157191753387,0.459058851003647,"private sector: construction"
1992,6197,12.3575315475464,0.003330236999318,17.9691390991211,10.9563627243042,0.640064299106598,0.437645941972733,"private sector: construction"
1993,6186,12.5385036468506,0.00332723814062774,17.9052410125732,11.2383871078491,0.593221604824066,0.424555093050003,"private sector: construction"
1994,7355,12.8202333450317,0.00495063140988349,17.6259002685547,11.7026224136353,0.506149590015411,0.466401338577271,"private sector: construction"
1995,7590,13.1604852676392,0.00541431596502661,18.3159885406494,12.0437431335449,0.520788729190826,0.505528807640076,"private sector: construction"
1996,5411,13.7523164749146,0.00610832031816244,19.6894683837891,12.4145050048828,0.586005091667175,0.449533879756927,"private sector: construction"
1997,5618,14.0782957077026,0.00461371568962931,20.2250652313232,12.6642971038818,0.597014427185059,0.47616571187973,"private sector: construction"
1998,5677,14.7207441329956,0.00207699695602059,20.962739944458,13.33509349823,0.571998000144958,0.431413292884827,"private sector: construction"
1999,5558,15.3017616271973,0.00201697251759469,21.5425815582275,13.8511943817139,0.555286943912506,0.445539832115173,"private sector: construction"
2000,5774,15.814019203186,0.00303474906831979,22.2384052276611,14.3507709503174,0.549631416797638,0.407518684864044,"private sector: construction"
2001,6302,16.8278560638428,0.00423119077458977,23.4959907531738,15.3197364807129,0.53370726108551,0.418875366449356,"private sector: construction"
2002,6733,17.0470066070557,0.00631143245846033,23.4184532165527,15.7156066894531,0.490139931440353,0.446175307035446,"private sector: construction"
2003,6701,17.3500328063965,0.00604296801611781,24.0979537963867,16.0142993927002,0.504777252674103,0.441173374652863,"private sector: construction"
2004,6924,17.4006156921387,0.00563926436007022,25.4753189086914,16.0263195037842,0.589592576026917,0.444431602954865,"private sector: construction"
2005,7349,17.592658996582,0.00774934608489275,25.6129131317139,16.3762321472168,0.564029693603516,0.406053572893143,"private sector: construction"
2006,7501,18.3873710632324,0.00831371545791626,27.0045356750488,17.0959320068359,0.579588413238525,0.416756212711334,"private sector: construction"
2007,7520,18.9779529571533,0.00993059482425451,27.4290924072266,17.5670700073242,0.561392545700073,0.431911528110504,"private sector: construction"
2008,6676,20.5584144592285,0.0122399646788836,28.5518913269043,19.0350112915039,0.499967128038406,0.421557009220123,"private sector: construction"
2009,5786,20.9760093688965,0.0111349150538445,29.690502166748,19.4693183898926,0.524989306926727,0.444546848535538,"private sector: construction"
2010,5126,20.9360752105713,0.0138900084421039,30.528133392334,19.456205368042,0.569069266319275,0.453817158937454,"private sector: construction"
2011,5085,21.3283958435059,0.0151030169799924,30.4669170379639,19.8067760467529,0.53820675611496,0.486538529396057,"private sector: construction"
2012,5010,21.7665176391602,0.0149273294955492,30.4261951446533,20.3970394134521,0.491696625947952,0.460003793239594,"private sector: construction"
2013,5015,21.8713073730469,0.0164407454431057,31.0929126739502,20.3087902069092,0.531007647514343,0.447384506464005,"private sector: construction"
2014,5206,22.297191619873,0.0184792894870043,32.2986145019531,20.6598148345947,0.5633544921875,0.479377567768097,"private sector: construction"
2015,4955,23.0191116333008,0.0195283833891153,31.4801406860352,21.7266216278076,0.44892019033432,0.402397274971008,"private sector: construction"
